country|packed
Ireland|05-01:205,2,0,0,0 05-02:233,3,0,0,0 05-03:272,2,0,0,0 05-04:210,1,0,0,0 05-05:177,2,0,0,0 05-06:18,2,0,0,0 05-07:16,1,0,0,0 05-08:30,1,0,0,0 05-09:41,2,0,0,0 05-10:17,6,0,0,0 05-11:19,3,0,0,0 05-12:22,2,0,0,0 05-13:33,3,1,0,0 05-14:17,1,1,1,1 05-15:21,2,0,0,0 05-16:21,1,1,1,0 05-17:15,1,1,1,1 05-18:19,2,1,0,0 05-19:20,6,3,2,0 05-20:16,0,0,0,0 05-21:28,5,2,2,2 05-22:38,2,1,1,0 05-23:19,2,2,1,0 05-24:18,1,1,0,0 05-25:17,1,0,0,0 05-26:16,1,0,0,0 05-27:28,4,2,0,0 05-28:103,5,1,1,0 05-29:234,5,5,1,1 05-30:51,1,0,0,0 05-31:30,1,0,0,0 06-01:35,3,1,0,0 06-02:155,0,0,0,0 06-03:113,0,0,0,0 06-04:30,2,2,1,1 06-05:35,4,3,1,0 06-06:58,3,1,0,0 06-07:26,5,3,1,1 06-08:22,0,0,0,0 06-09:37,8,7,0,0 06-10:53,6,4,4,1 06-11:40,2,1,1,1 06-12:45,3,3,3,0 06-13:45,4,4,3,2 06-14:40,3,3,3,2 06-15:39,3,3,1,1 06-16:39,3,2,1,0 06-17:35,3,2,1,0 06-18:39,1,1,1,0 06-19:33,4,2,2,2 06-20:22,1,1,0,0 06-21:27,2,1,1,0 06-22:30,0,0,0,0 06-23:42,0,0,0,0 06-24:32,2,1,1,0 06-25:34,2,0,0,0 06-26:43,0,0,0,0 06-27:39,1,0,0,0 06-28:33,1,0,0,0 06-29:31,1,1,0,0 06-30:36,0,0,0,0 07-01:32,2,0,0,0 07-02:36,3,2,2,2 07-03:29,2,1,1,0 07-04:51,2,2,1,1 07-05:33,0,0,0,0 07-06:163,1,0,0,0 07-07:239,1,0,0,0 07-08:31,4,1,0,0 07-09:39,7,5,1,0 07-10:38,1,0,0,0 07-11:28,1,0,0,0 07-12:29,1,1,0,0 07-13:188,1,1,0,0 07-14:50,7,4,2,0 07-15:35,3,2,1,1 07-16:31,3,3,0,0 07-17:31,5,2,0,0 07-18:34,3,1,1,0 07-19:28,1,0,0,0 07-20:30,3,0,0,0 07-21:34,1,0,0,0 07-22:28,5,4,4,1 07-23:29,0,0,0,0 07-24:41,5,3,1,0 07-25:33,2,2,1,1 07-26:32,3,2,2,0 07-27:27,3,1,1,1 07-28:34,3,2,1,0 07-29:41,1,1,1,0 07-30:37,0,0,0,0 07-31:38,3,1,1,1 08-01:28,1,1,1,0 08-02:28,1,0,0,0 08-03:26,0,0,0,0 08-04:31,0,0,0,0 08-05:30,1,0,0,0 08-06:31,1,1,1,1 08-07:40,2,1,1,1 08-08:29,0,0,0,0 08-09:30,2,2,1,0 08-10:34,2,0,0,0 08-11:31,0,0,0,0 08-12:34,1,0,0,0 08-13:36,3,3,0,0 08-14:33,2,1,1,1 08-15:34,3,3,3,2 08-16:34,5,4,0,0 08-17:31,1,1,1,1 08-18:26,0,0,0,0 08-19:29,2,1,0,0 08-20:36,2,1,1,1 08-21:35,3,2,2,1 08-22:33,0,0,0,0 08-23:38,1,0,0,0 08-24:36,3,3,2,0 08-25:29,0,0,0,0 08-26:34,2,2,1,0 08-27:24,1,1,0,0 08-28:61,23,21,1,0 08-29:29,1,0,0,0
Israel|05-01:13,1,0,0,0 05-02:13,1,0,0,0 05-03:10,0,0,0,0 05-04:11,0,0,0,0 05-05:10,0,0,0,0 05-07:11,1,0,0,0 05-08:13,1,0,0,0 05-09:10,0,0,0,0 05-10:16,2,0,0,0 05-11:15,0,0,0,0 05-12:15,1,0,0,0 05-13:40,22,1,1,0 05-14:20,0,0,0,0 05-15:31,3,3,2,2 05-16:20,0,0,0,0 05-17:20,1,0,0,0 05-18:17,3,2,0,0 05-19:20,0,0,0,0 05-20:19,1,1,1,0 05-22:13,1,0,0,0 05-23:16,1,0,0,0 05-24:33,1,1,0,0 05-25:22,1,0,0,0 05-26:17,0,0,0,0 05-27:26,6,3,2,1 05-28:27,1,1,1,1 05-29:28,1,0,0,0 05-30:26,0,0,0,0 05-31:19,0,0,0,0 06-01:37,1,0,0,0 06-02:23,0,0,0,0 06-03:22,0,0,0,0 06-04:21,0,0,0,0 06-05:21,0,0,0,0 06-06:28,1,1,1,0 06-07:26,0,0,0,0 06-08:27,2,1,1,1 06-09:15,1,1,1,0 06-10:29,2,2,1,1 06-11:25,7,6,0,0 06-12:16,1,1,1,1 06-13:17,2,2,2,1 06-14:21,2,2,0,0 06-15:33,0,0,0,0 06-16:15,1,1,1,0 06-17:12,1,1,0,0 06-18:23,3,2,1,0 06-19:32,4,2,1,0 06-20:24,3,3,3,2 06-21:19,0,0,0,0 06-22:20,1,1,1,0 06-23:15,1,1,0,0 06-24:20,1,1,0,0 06-25:22,0,0,0,0 06-26:25,0,0,0,0 06-27:21,1,1,0,0 06-29:30,0,0,0,0 06-30:20,1,0,0,0 07-01:43,1,1,1,1 07-02:19,0,0,0,0 07-03:36,0,0,0,0 07-04:21,0,0,0,0 07-05:40,1,1,0,0 07-06:22,0,0,0,0 07-07:12,0,0,0,0 07-08:28,0,0,0,0 07-09:38,2,2,1,0 07-10:25,1,0,0,0 07-11:14,1,0,0,0 07-12:21,1,0,0,0 07-13:16,0,0,0,0 07-14:10,0,0,0,0 07-15:15,0,0,0,0 07-16:14,1,0,0,0 07-17:12,0,0,0,0 07-18:14,2,1,0,0 07-19:20,1,1,0,0 07-20:19,1,1,0,0 07-21:16,0,0,0,0 07-22:14,0,0,0,0 07-23:10,0,0,0,0 07-24:24,1,1,0,0 07-25:10,0,0,0,0 07-26:13,0,0,0,0 07-28:10,0,0,0,0 07-31:11,0,0,0,0 08-02:16,0,0,0,0 08-03:19,1,0,0,0 08-04:13,1,0,0,0 08-05:13,1,1,1,1 08-06:10,0,0,0,0 08-07:18,1,1,1,0 08-08:11,1,0,0,0 08-09:14,1,0,0,0 08-10:15,0,0,0,0 08-11:10,0,0,0,0 08-12:18,1,0,0,0 08-13:11,0,0,0,0 08-15:19,1,0,0,0 08-16:18,1,1,0,0 08-17:19,0,0,0,0 08-18:20,4,3,2,0 08-19:15013,328,2,2,1 08-20:19968,481,2,1,0 08-21:19084,431,0,0,0 08-22:19294,469,2,1,0 08-23:19195,534,4,1,0 08-24:19222,437,0,0,0 08-25:19417,431,1,1,0 08-26:18792,453,1,1,0 08-27:19119,469,1,0,0 08-28:16432,402,3,2,1 08-29:245,4,0,0,0
Italy|05-01:11,0,0,0,0 05-14:10,4,3,2,1 05-15:11,3,2,0,0 05-17:14,0,0,0,0 05-18:10,0,0,0,0 05-20:10,3,1,1,1 05-22:11,1,1,1,1 05-23:10,3,0,0,0 05-28:11,1,1,1,0 05-30:10,0,0,0,0 05-31:20,0,0,0,0 06-02:10,1,0,0,0 06-04:13,1,1,0,0 06-05:12,4,3,3,2 06-08:13,1,0,0,0 06-09:34,11,8,2,2 06-10:18,0,0,0,0 06-11:28,0,0,0,0 06-12:22,0,0,0,0 06-13:20,3,2,2,1 06-14:24,1,1,1,1 06-15:22,0,0,0,0 06-16:17,1,0,0,0 06-17:15,2,1,0,0 06-18:13,0,0,0,0 06-19:16,1,1,0,0 06-20:17,3,2,0,0 06-21:19,1,0,0,0 06-22:14,1,1,0,0 06-23:11,1,0,0,0 06-24:17,2,2,1,0 06-25:15,0,0,0,0 06-26:17,2,2,1,0 06-27:13,0,0,0,0 06-28:14,0,0,0,0 06-29:18,1,1,1,0 06-30:18,0,0,0,0 07-01:21,2,1,0,0 07-02:17,2,0,0,0 07-03:13,1,0,0,0 07-04:15,0,0,0,0 07-05:14,1,0,0,0 07-06:21,2,1,0,0 07-07:18,0,0,0,0 07-08:21,1,1,1,1 07-09:12,0,0,0,0 07-10:12,0,0,0,0 07-11:20,4,2,2,2 07-12:15,0,0,0,0 07-13:24,3,2,1,0 07-14:17,0,0,0,0 07-15:16,0,0,0,0 07-16:20,4,2,0,0 07-17:15,0,0,0,0 07-18:17,2,2,2,0 07-19:22,1,0,0,0 07-20:17,1,1,1,0 07-21:17,1,0,0,0 07-22:20,2,2,1,0 07-23:17,4,2,1,0 07-24:15,2,2,1,1 07-25:21,3,2,2,1 07-26:17,2,2,0,0 07-27:38,1,0,0,0 07-28:36,3,2,1,0 07-29:43,3,1,0,0 07-30:41,2,2,1,0 07-31:35,1,0,0,0 08-01:44,1,0,0,0 08-02:45,3,2,1,0 08-03:42,2,2,1,0 08-04:28,1,0,0,0 08-05:32,0,0,0,0 08-06:43,6,3,2,0 08-07:42,2,1,1,0 08-08:29,1,1,0,0 08-09:50,3,1,0,0 08-10:43,3,3,1,0 08-11:43,2,1,0,0 08-12:27,1,1,0,0 08-13:17,2,1,0,0 08-14:23,1,1,1,0 08-15:17,0,0,0,0 08-16:14,1,1,0,0 08-17:19,1,0,0,0 08-18:14,1,0,0,0 08-19:18,1,1,0,0 08-20:22,0,0,0,0 08-21:20,3,1,0,0 08-22:22,0,0,0,0 08-23:22,0,0,0,0 08-24:15,1,0,0,0 08-25:18,2,0,0,0 08-26:23,5,5,1,0 08-27:16,1,1,1,1 08-28:22,0,0,0,0 08-29:12,0,0,0,0
Ivory Coast|06-16:10,1,1,1,0 06-17:12,2,2,1,0 06-21:10,1,1,1,1 06-27:10,1,0,0,0 06-30:10,3,1,0,0 07-29:27,6,3,2,0
Jamaica|08-09:12,1,1,1,0
Japan|05-01:25,1,0,0,0 05-02:37,5,0,0,0 05-03:18,3,0,0,0 05-04:20,2,0,0,0 05-05:25,5,0,0,0 05-06:26,3,0,0,0 05-07:23,5,0,0,0 05-08:25,5,0,0,0 05-09:22,3,0,0,0 05-10:22,2,0,0,0 05-11:23,4,0,0,0 05-12:26,7,0,0,0 05-13:30,2,1,1,0 05-14:26,2,1,0,0 05-15:23,2,2,1,1 05-16:25,5,4,3,2 05-17:20,2,1,0,0 05-18:28,5,4,4,1 05-19:32,5,2,2,0 05-20:29,8,5,4,4 05-21:36,8,4,2,2 05-22:43,3,0,0,0 05-23:26,0,0,0,0 05-24:28,3,2,0,0 05-25:26,2,2,1,1 05-26:30,5,1,1,0 05-27:20,4,3,1,0 05-28:48,0,0,0,0 05-29:36,4,0,0,0 05-30:43,6,4,1,1 05-31:39,3,1,0,0 06-01:30,2,2,2,0 06-02:27,2,2,1,1 06-03:27,3,3,1,0 06-04:31,1,1,0,0 06-05:25,2,0,0,0 06-06:22,2,1,0,0 06-07:24,3,2,1,0 06-08:30,4,4,3,0 06-09:32,6,4,0,0 06-10:59,6,3,3,1 06-11:46,3,1,1,0 06-12:40,2,2,1,1 06-13:37,2,1,1,0 06-14:38,3,1,1,0 06-15:52,5,2,1,0 06-16:29,3,0,0,0 06-17:34,4,2,1,0 06-18:41,8,6,2,1 06-19:42,10,8,2,2 06-20:45,8,5,4,2 06-21:34,1,0,0,0 06-22:37,4,2,2,2 06-23:46,1,1,0,0 06-24:38,3,2,0,0 06-25:30,1,1,1,0 06-26:34,7,4,2,1 06-27:37,2,1,0,0 06-28:29,1,1,0,0 06-29:33,4,1,1,0 06-30:43,1,1,1,1 07-01:44,2,2,0,0 07-02:46,1,0,0,0 07-03:39,2,1,0,0 07-04:38,3,3,1,0 07-05:38,2,1,0,0 07-06:45,2,0,0,0 07-07:28,0,0,0,0 07-08:36,2,0,0,0 07-09:40,7,6,3,1 07-10:42,6,5,3,0 07-11:38,4,1,1,0 07-12:24,3,3,2,0 07-13:36,8,8,4,2 07-14:38,5,3,0,0 07-15:36,1,0,0,0 07-16:42,3,0,0,0 07-17:38,3,3,2,0 07-18:35,6,4,1,0 07-19:33,6,4,1,1 07-20:33,6,3,3,0 07-21:51,4,2,2,0 07-22:38,5,3,1,0 07-23:42,7,3,1,0 07-24:34,3,1,1,0 07-25:50,1,1,1,1 07-26:32,1,1,0,0 07-27:32,0,0,0,0 07-28:42,1,1,1,0 07-29:54,2,2,2,0 07-30:52,1,1,0,0 07-31:46,4,2,1,1 08-01:44,1,0,0,0 08-02:37,2,1,0,0 08-03:46,5,3,2,0 08-04:49,5,4,2,0 08-05:48,3,1,1,0 08-06:56,5,4,3,2 08-07:53,5,3,0,0 08-08:34,3,0,0,0 08-09:36,3,1,0,0 08-10:28,1,1,0,0 08-11:47,7,5,3,0 08-12:43,4,3,2,1 08-13:39,2,2,0,0 08-14:37,2,0,0,0 08-15:46,2,1,1,0 08-16:62,5,2,0,0 08-17:56,2,0,0,0 08-18:47,4,1,0,0 08-19:44,4,3,2,2 08-20:34,4,2,1,0 08-21:32,5,2,0,0 08-22:28,2,0,0,0 08-23:37,0,0,0,0 08-24:32,3,1,0,0 08-25:50,6,2,0,0 08-26:40,3,0,0,0 08-27:36,3,3,0,0 08-28:38,0,0,0,0 08-29:39,2,1,1,0
Jordan|07-19:12,0,0,0,0 07-31:12,0,0,0,0 08-02:11,0,0,0,0 08-12:12,1,0,0,0 08-16:10,0,0,0,0
Kazakhstan|07-28:12,0,0,0,0
Kenya|05-01:15,0,0,0,0 05-02:19,1,0,0,0 05-03:12,0,0,0,0 05-04:14,0,0,0,0 05-05:12,0,0,0,0 05-06:10,0,0,0,0 05-09:18,0,0,0,0 05-10:14,0,0,0,0 05-13:10,1,1,0,0 05-14:12,0,0,0,0 05-15:18,0,0,0,0 05-16:14,0,0,0,0 05-17:17,2,2,1,0 05-18:17,1,1,1,0 05-20:10,1,1,1,0 05-21:13,1,0,0,0 05-22:18,1,1,0,0 05-23:16,1,1,1,0 05-24:20,1,1,1,0 05-25:15,0,0,0,0 05-27:14,1,0,0,0 05-28:14,1,1,1,0 05-29:11,0,0,0,0 05-30:12,2,1,1,0 06-01:14,2,2,2,0 06-02:11,1,1,0,0 06-03:10,0,0,0,0 06-05:10,1,0,0,0 06-08:11,0,0,0,0 06-10:16,1,0,0,0 06-11:16,0,0,0,0 06-12:12,1,1,1,0 06-13:13,1,0,0,0 06-14:13,0,0,0,0 06-15:13,0,0,0,0 06-16:17,3,1,0,0 06-18:18,1,1,0,0 06-19:17,2,1,1,0 06-20:11,1,1,0,0 06-21:11,1,1,0,0 06-22:13,0,0,0,0 06-23:12,0,0,0,0 06-24:12,1,1,1,0 06-25:13,1,1,0,0 06-26:20,7,5,4,0 06-27:11,2,0,0,0 06-28:13,2,1,0,0 06-29:18,4,1,0,0 06-30:12,1,0,0,0 07-01:15,3,3,2,0 07-02:11,0,0,0,0 07-04:12,0,0,0,0 07-05:11,0,0,0,0 07-06:11,2,1,0,0 07-10:11,3,2,1,0 07-12:11,0,0,0,0 07-13:14,2,1,0,0 07-16:10,0,0,0,0 07-17:12,1,1,0,0 07-18:11,2,1,0,0 07-19:12,0,0,0,0 07-28:10,0,0,0,0 07-29:21,1,1,0,0 08-01:12,0,0,0,0 08-04:10,2,2,1,0 08-09:10,0,0,0,0 08-14:10,1,1,0,0 08-16:10,1,1,0,0 08-17:12,0,0,0,0 08-18:15,1,0,0,0 08-19:14,2,1,1,0 08-20:18,2,2,1,0 08-21:21,2,1,1,0 08-22:11,0,0,0,0 08-24:14,2,1,1,0 08-25:14,1,0,0,0 08-27:11,0,0,0,0 08-28:10,0,0,0,0 08-29:14,1,1,0,0
Kosovo|05-27:12,0,0,0,0 05-28:14,1,1,1,0 05-31:13,0,0,0,0 06-04:12,1,0,0,0 06-05:11,0,0,0,0 06-10:14,1,0,0,0 06-11:15,1,0,0,0 06-12:10,0,0,0,0 06-13:10,0,0,0,0 06-14:10,1,1,1,0 06-16:12,0,0,0,0 06-18:13,1,1,0,0 06-23:15,0,0,0,0 06-29:10,2,1,1,0 06-30:17,2,2,0,0 07-01:11,0,0,0,0 07-02:12,1,0,0,0 07-03:14,5,4,1,1 07-05:14,0,0,0,0 07-06:20,0,0,0,0 07-07:21,0,0,0,0 07-08:27,2,2,1,0 07-09:12,5,2,2,0 07-10:22,4,4,2,1 07-11:14,0,0,0,0 07-12:26,3,1,1,0 07-13:25,10,7,6,2 07-14:25,7,5,3,2 07-15:24,6,3,0,0 07-16:14,4,2,2,0 07-17:18,2,1,0,0 07-18:17,3,2,2,0 07-19:12,1,1,1,0 07-21:11,1,0,0,0 07-22:15,1,0,0,0 07-23:12,1,1,1,0 07-24:16,0,0,0,0 07-25:16,0,0,0,0 07-26:10,0,0,0,0 07-27:12,1,1,1,0 07-29:14,0,0,0,0 07-30:18,0,0,0,0 08-18:10,0,0,0,0 08-19:20,1,0,0,0 08-20:16,2,2,2,2 08-21:23,5,4,3,1 08-22:26,3,3,1,0 08-23:27,1,1,1,0 08-24:15,0,0,0,0 08-25:11,0,0,0,0 08-26:14,1,1,0,0 08-27:18,3,2,0,0 08-28:14,1,0,0,0
Kuwait|06-18:12,0,0,0,0 06-19:36,0,0,0,0 06-20:15,0,0,0,0 06-21:22,0,0,0,0 06-22:49,0,0,0,0 06-23:14,0,0,0,0 06-24:23,2,0,0,0 06-25:14,0,0,0,0 06-26:12,0,0,0,0 06-27:21,0,0,0,0 06-28:14,0,0,0,0 06-29:22,0,0,0,0 06-30:17,0,0,0,0 07-01:30,1,1,0,0 07-02:12,0,0,0,0 07-03:29,0,0,0,0 07-04:15,0,0,0,0 07-05:20,0,0,0,0 07-06:17,0,0,0,0 07-07:21,0,0,0,0 07-29:11,0,0,0,0 08-04:11,1,1,0,0
Laos|07-04:10,0,0,0,0 07-10:11,2,2,2,1 07-11:12,0,0,0,0 08-22:11,3,1,1,0
Latvia|05-08:14,1,0,0,0 05-10:14,1,0,0,0 05-14:12,0,0,0,0 05-16:18,0,0,0,0 05-17:12,1,0,0,0 05-20:10,1,0,0,0 05-24:11,1,1,1,0 05-26:12,2,0,0,0 07-27:14,1,0,0,0 07-29:12,1,1,0,0 07-31:10,2,1,1,0 08-02:14,0,0,0,0 08-03:11,1,0,0,0 08-04:11,2,2,1,1 08-05:12,0,0,0,0 08-06:12,0,0,0,0 08-07:12,1,1,1,1 08-08:16,4,2,1,1 08-09:19,4,0,0,0 08-10:13,4,0,0,0 08-11:27,7,0,0,0 08-12:14,2,0,0,0 08-15:14,1,1,0,0 08-20:10,1,1,1,0 08-22:12,1,1,0,0 08-26:10,1,1,0,0
Lebanon|06-13:11,3,1,1,0 06-14:11,3,2,1,0 06-16:10,0,0,0,0 06-18:10,1,0,0,0 06-19:11,1,0,0,0 06-21:10,1,0,0,0 06-23:16,2,0,0,0 06-24:11,1,1,1,0 06-25:12,1,1,0,0 06-28:10,0,0,0,0 06-30:13,0,0,0,0 07-02:11,0,0,0,0 07-05:13,0,0,0,0 07-06:10,0,0,0,0 07-07:12,0,0,0,0 07-09:10,1,1,1,0 07-11:11,0,0,0,0 07-14:11,1,1,1,1
Lesotho|06-30:10,6,3,2,0
Libya|08-24:12,0,0,0,0
Lithuania|05-01:18,3,0,0,0 05-02:13,0,0,0,0 05-03:12,3,0,0,0 05-04:15,1,0,0,0 05-05:17,3,0,0,0 05-06:13,2,0,0,0 05-07:14,2,0,0,0 05-08:22,4,0,0,0 05-09:31,5,0,0,0 05-10:20,5,0,0,0 05-11:12,2,0,0,0 05-12:12,5,0,0,0 05-13:17,3,1,1,1 05-14:12,1,1,1,1 05-15:11,2,2,1,1 05-16:20,7,5,3,1 05-17:22,4,4,3,1 05-18:14,4,1,0,0 05-19:10,2,1,1,1 05-20:16,6,3,2,1 05-21:18,3,1,1,0 05-22:20,3,2,2,2 05-23:16,1,0,0,0 05-24:17,3,0,0,0 05-25:23,4,2,1,0 05-26:17,2,2,0,0 05-27:20,5,4,1,1 05-28:30,8,4,2,0 05-29:23,2,1,0,0 05-30:20,1,0,0,0 05-31:18,1,0,0,0 06-01:20,1,1,1,0 06-02:25,4,1,0,0 06-03:16,1,0,0,0 06-04:12,1,0,0,0 06-05:17,2,0,0,0 06-06:15,0,0,0,0 06-07:13,4,2,1,0 06-08:16,2,0,0,0 06-09:15,5,4,2,2 06-10:17,3,1,0,0 06-11:25,2,1,1,0 06-12:37,3,1,1,1 06-13:17,4,2,1,1 06-14:32,5,4,3,0 06-15:20,0,0,0,0 06-16:21,1,0,0,0 06-17:14,3,2,1,1 06-18:15,1,0,0,0 06-19:19,4,2,2,1 06-20:26,7,5,2,0 06-21:18,4,1,0,0 06-22:13,1,1,1,0 06-23:12,5,2,0,0 06-24:28,2,1,0,0 06-25:24,8,5,5,4 06-26:20,1,1,1,0 06-27:19,2,2,1,0 06-28:27,3,1,1,0 06-29:19,2,2,1,0 06-30:16,1,0,0,0 07-01:15,3,2,2,1 07-02:25,4,2,2,1 07-03:38,3,2,2,1 07-04:32,4,2,1,0 07-05:29,6,4,3,0 07-06:21,2,1,1,0 07-07:24,5,4,2,1 07-08:23,2,1,0,0 07-09:22,3,3,3,2 07-10:13,0,0,0,0 07-11:18,4,1,0,0 07-12:27,6,2,0,0 07-13:21,4,4,2,1 07-14:21,4,1,1,1 07-15:19,1,0,0,0 07-16:15,1,1,0,0 07-17:14,2,2,1,0 07-18:13,2,2,0,0 07-19:21,4,3,3,2 07-20:21,7,0,0,0 07-21:23,6,2,1,0 07-22:26,5,2,2,0 07-23:30,10,6,3,0 07-24:29,6,4,2,1 07-25:27,7,3,1,0 07-26:35,7,5,4,0 07-27:36,8,4,3,0 07-28:30,2,2,2,1 07-29:37,10,5,4,1 07-30:33,4,1,0,0 07-31:32,4,4,1,0 08-01:34,6,4,2,0 08-02:38,3,0,0,0 08-03:28,3,2,2,0 08-04:34,2,0,0,0 08-05:30,2,1,0,0 08-06:24,4,0,0,0 08-07:27,2,0,0,0 08-08:15,3,0,0,0 08-09:13,1,0,0,0 08-10:19,2,1,1,0 08-11:38,10,7,4,3 08-12:24,2,0,0,0 08-13:26,7,3,3,0 08-14:15,1,1,0,0 08-15:17,3,0,0,0 08-16:19,4,3,2,1 08-17:20,1,0,0,0 08-18:19,2,2,0,0 08-19:20,1,0,0,0 08-20:13,1,1,0,0 08-21:13,1,1,1,0 08-22:15,2,2,1,1 08-23:20,5,2,2,1 08-24:11,0,0,0,0 08-25:22,0,0,0,0 08-26:16,3,2,0,0 08-27:22,4,2,1,0 08-28:21,1,1,1,0 08-29:19,6,3,2,1
Luxembourg|05-27:10,0,0,0,0 05-28:14,0,0,0,0 06-15:12,1,1,1,0 06-22:11,0,0,0,0 07-04:12,0,0,0,0 07-07:14,0,0,0,0 07-20:10,0,0,0,0 07-21:10,1,0,0,0 07-23:10,0,0,0,0 07-27:14,0,0,0,0 07-28:11,1,0,0,0 07-29:13,0,0,0,0 07-30:12,1,1,1,1 08-01:10,0,0,0,0 08-02:16,0,0,0,0 08-03:14,2,1,1,0 08-05:12,0,0,0,0 08-07:10,0,0,0,0 08-09:16,0,0,0,0 08-12:11,1,0,0,0 08-13:16,1,1,0,0 08-14:10,0,0,0,0 08-15:10,0,0,0,0 08-16:10,0,0,0,0 08-18:10,2,1,0,0 08-24:12,4,3,3,2 08-26:10,1,1,0,0
Malaysia|05-01:14,0,0,0,0 05-02:16,1,0,0,0 05-03:18,1,0,0,0 05-04:14,0,0,0,0 05-05:17,0,0,0,0 05-06:16,0,0,0,0 05-07:15,0,0,0,0 05-08:16,1,0,0,0 05-09:16,0,0,0,0 05-10:17,0,0,0,0 05-11:16,0,0,0,0 05-12:16,2,0,0,0 05-13:15,1,1,1,0 05-14:16,0,0,0,0 05-15:17,0,0,0,0 05-16:17,0,0,0,0 05-17:15,0,0,0,0 05-18:16,0,0,0,0 05-19:17,0,0,0,0 05-20:19,2,0,0,0 05-21:18,1,1,1,0 05-22:21,1,1,1,0 05-23:18,2,1,0,0 05-24:16,1,1,1,0 05-25:15,0,0,0,0 05-26:21,0,0,0,0 05-27:17,0,0,0,0 05-28:21,0,0,0,0 05-29:19,1,1,0,0 05-30:16,1,0,0,0 05-31:17,0,0,0,0 06-01:20,0,0,0,0 06-02:24,1,1,1,0 06-03:19,0,0,0,0 06-04:20,0,0,0,0 06-05:23,3,3,1,0 06-06:17,0,0,0,0 06-07:19,0,0,0,0 06-08:17,0,0,0,0 06-09:22,1,0,0,0 06-10:28,0,0,0,0 06-11:23,0,0,0,0 06-12:24,0,0,0,0 06-13:19,2,1,0,0 06-14:29,1,0,0,0 06-15:28,3,2,1,0 06-16:22,2,1,0,0 06-17:17,0,0,0,0 06-18:28,2,2,1,0 06-19:22,1,1,0,0 06-20:25,4,2,1,0 06-21:20,1,1,0,0 06-22:24,1,1,1,0 06-23:20,0,0,0,0 06-24:17,0,0,0,0 06-25:24,3,1,0,0 06-26:28,2,0,0,0 06-27:18,0,0,0,0 06-28:18,0,0,0,0 06-29:21,1,0,0,0 06-30:23,0,0,0,0 07-01:23,0,0,0,0 07-02:20,1,1,1,1 07-03:20,2,2,2,2 07-04:20,1,1,1,0 07-05:20,2,2,1,0 07-06:18,1,0,0,0 07-07:23,0,0,0,0 07-08:23,4,2,1,1 07-09:37,12,11,0,0 07-10:29,1,1,0,0 07-11:25,1,0,0,0 07-12:37,3,2,0,0 07-13:28,3,1,0,0 07-14:27,3,1,1,1 07-15:32,1,0,0,0 07-16:43,3,1,0,0 07-17:27,1,1,0,0 07-18:21,1,0,0,0 07-19:35,2,2,2,0 07-20:31,2,0,0,0 07-21:53,1,0,0,0 07-22:25,1,1,1,0 07-23:24,1,0,0,0 07-24:21,1,0,0,0 07-25:19,0,0,0,0 07-26:23,2,2,1,0 07-27:22,2,0,0,0 07-28:22,0,0,0,0 07-29:32,2,2,1,0 07-30:17,0,0,0,0 07-31:20,1,1,1,0 08-01:21,0,0,0,0 08-02:16,0,0,0,0 08-03:18,1,0,0,0 08-04:25,2,0,0,0 08-05:24,3,1,1,1 08-06:18,0,0,0,0 08-07:20,1,0,0,0 08-08:19,1,0,0,0 08-09:12,4,1,0,0 08-10:21,0,0,0,0 08-11:25,2,0,0,0 08-12:21,0,0,0,0 08-13:20,2,2,0,0 08-15:23,0,0,0,0 08-16:24,3,2,0,0 08-17:24,5,1,1,0 08-18:23,1,0,0,0 08-19:23,2,2,2,1 08-20:23,0,0,0,0 08-21:21,0,0,0,0 08-22:22,0,0,0,0 08-23:19,1,1,0,0 08-24:23,2,1,1,1 08-25:22,0,0,0,0 08-26:21,0,0,0,0 08-27:21,1,0,0,0 08-28:22,2,1,1,1 08-29:21,1,0,0,0
Maldives|06-26:10,2,2,2,0 06-27:11,5,4,3,0 06-28:16,7,5,4,1 07-29:17,3,2,2,0
Malta|07-30:12,2,1,0,0
